,alpha,beta,lambda
74,0.29255803600193153,1.1913117558822035,0.07395312075574975
75,9.373972031027576e-06,9.38009752004445e-06,0.0009651452044119634
76,1.1734607820367495,33.79226287954725,0.017349313442077758
77,0.45258709813686626,981.8260143559106,0.03448546103012034
78,0.07891435296831584,0.5485651987033064,0.015622063432470242
79,0.1984624049108677,0.7208531525180458,0.010567196826992687
80,0.8823274405497871,835.0940695663601,0.02897114311864251
81,5.158544234737793e-15,696.5208032347056,0.02437982332334396
82,0.01347208038604028,0.018646341260844627,0.002818102321256717
83,0.07011238897706529,0.08984551557830459,0.014783565961602643
84,0.014559874546622888,0.022463666676773037,0.003978911734264868
85,0.32230211487247606,1.4926167383546622,0.03724797070123766
86,0.5283322024914887,12.79377449294021,0.017814541821418943
87,1.570377018508148,572.2645469248118,0.024740027319301396
88,0.2157514501828388,0.711528112330454,0.03481573950243685
89,0.027959117115523822,74.19365516683264,7.056550573094335e-09
90,0.006961566200695175,0.007607431056600066,0.0003372602647842885
91,0.013631865321046214,0.019337754205926885,0.008060402509478646
92,0.6853686184801802,335.19698317089563,0.025432282993902287
93,0.18078874752970567,1.043951657458473,0.017776666363756858
94,0.12051702746927007,0.4702626493732344,0.03863205605808526
95,1.0911370031491008,902.0503034470665,0.03137539159110061
96,12.436920422570555,27436.347856847904,0.01850777382200411
97,0.39860716089450415,963.4459475115289,0.033587582956490315
98,0.47904804214680574,939.151046356475,0.03580869298229904
99,0.02989350816348937,0.03381911887990867,0.008490894402145236
100,1.1362773020114394,931.1323381229804,0.03314479127350355
101,124.2460746920228,133016.35123045105,0.05359469254233984
102,2.128674193376074,838.9247690997865,0.02972691629842368
103,0.06727826068596501,0.39876421804881185,0.012615282837831986
104,0.5387574747146167,2.702925000499268,0.03418643356793058
105,0.4911391548149865,115.3194572993495,0.03646139585826806
106,2.1971620098082965,755.3854260787595,0.02733982431363459
107,0.014000263790221502,0.018011417681343542,0.0076186765539891935
108,0.1622268059373798,0.5011980650957235,0.018344089752506464
109,0.03479801834597732,0.03832479265303954,0.007918088157059754
110,0.68900392761316,872.205439580963,0.03027187445304026
111,0.08706618917563544,0.09695173637340025,0.015340131281773757
