,alpha,beta,lambda
498,0.021900683964435872,0.04000957293300332,0.016673751276009847
499,0.016500512256941182,0.053775269285781704,0.027617108813370896
500,0.024708771116077003,0.030380206809965365,0.010598001169936156
501,0.016065035697349135,0.03060251410553935,0.013075556891662732
502,0.03122768316057,0.03451151541845693,0.0065621341652515545
503,0.025623833663583576,0.031618843610743075,0.012930571788257881
504,0.028290870066379623,0.05599596442199142,0.00719488291809246
505,0.018330838751235687,0.05617584653082594,0.01646694027813574
506,0.014484123246893391,0.017361027215780558,0.0043967830559218735
507,0.010816722986300091,0.025868219762404387,0.00859679913367132
508,0.014703819700062074,0.015378068811643745,0.002179662656111459
509,0.0033210871268835483,0.0033210871268835483,2.8259917448877596e-17
510,0.03669537869770246,0.04993909741282339,0.012564647087273196
511,0.15680605552844232,0.2306206507613073,0.019695881922949923
512,0.019410746437739393,0.02872484816793562,0.015552325014151559
513,0.020337247511702766,0.03234215235319287,0.01091749586255543
514,0.012301263791445503,0.012789954705075959,0.00030250896412898736
515,0.011173766981878911,0.029042551800567,0.008512713819118991
516,0.015680390313543187,0.02388412263818309,0.01031166374117309
517,0.012996930653271939,0.02654567021864237,0.01175294419784028
518,0.019481392782847193,0.03271449418933862,0.01196692863350815
519,0.019657637176288833,0.08863951841088177,0.008195818835819843
520,0.017006505438884906,0.029760243428511836,0.010253125109109612
521,0.02362456877741659,0.03180174590770293,0.01038914265298578
522,0.020677539499327987,0.02745433372703638,0.010130048783652442
523,0.015522594746260887,0.036957343872495184,0.009842660531697075
524,0.024316682262532602,0.03835943895836801,0.012841033091323022
526,0.030813712239376307,0.080020347297194,0.00937520546334876
527,0.012897771294588542,0.02059799073839771,0.009972253207738986
528,0.0035741326105842497,0.0035741326105842497,6.512533759216958e-18
529,0.012006537908087773,0.012999834024807918,0.0021008856961212707
530,0.02666753663016706,0.046292538537228645,0.007627921231105878
531,0.024937860177117573,0.033547299631085284,0.012526858563628432
532,0.018053876329183368,0.018981975930209775,0.002359176096390044
533,0.011020861475259302,0.0165944600016523,0.009892414967803676
534,0.018907456144093917,0.028533474366017428,0.011506451064404994
535,0.01313527917893412,0.020583473393596168,0.012318831467560812
536,0.013482880429510524,0.01826429624430813,0.007210030284460131
537,0.01375817361062714,0.026727154289326455,0.014523858936960466
538,0.01898835639246338,0.03393796720459366,0.009014343518920581
539,0.008125668366658725,0.014474168205813185,0.006685947658715109
540,0.02293212723782151,0.029443730173826843,0.00997988443676586
541,0.018548068292436375,0.019812060849466115,0.0012994865728852229
542,0.024281887649472797,0.0526345384470976,0.017866227593251603
543,0.011782336937311653,0.01622200556493481,0.0044665511886440535
544,0.016169020797384637,0.024359541498494303,0.006391525220641699
545,0.00980983219190992,0.01504237715575131,0.006676663857324257
546,0.006726775146506631,0.007115234832368842,1.9623572739712383e-16
547,0.015950445824342113,0.03383429270833779,0.011560405322160242
548,0.031457414016481416,0.13623990169649275,0.007554038956205332
549,0.02195085914745818,0.048122225872203835,0.014472516784710317
550,0.017264090138652967,0.0333856777535671,0.011106250814953316
551,0.008072702471833185,0.008299715556744936,0.000401596920548358
552,0.017769756944593203,0.028108359582831192,0.012168660022489014
553,0.02215036950652306,0.02335189432841199,0.0065266232551278785
554,0.008953087678975362,0.02340057114591941,0.00846580838250229
556,0.008272252958434438,0.009876070169009,0.0018027934694026227
557,0.003988674935698619,0.003988674935698619,1.0282525005588112e-16
558,0.014688341902549888,0.01976468112249133,0.007719574435086771
559,0.014508078066253774,0.017035359894634332,0.0034245203735722702
560,0.0177102685393021,0.02319131770584781,0.004537144060524243
561,0.014950597071430415,0.030737603313610744,0.014353984264330863
562,0.01656162988928021,0.017519211299046225,0.0012219175154844204
563,0.030424766465111254,0.07167389481264781,0.008296650408370677
564,0.11810617058275479,0.14961034912499757,0.014196804693847558
565,0.010239868079956365,0.015669241248095444,0.006171076290896339
566,0.012463084590496557,0.014708503406669626,0.0028535603597782074
568,0.029862167489030957,0.04141821150465369,0.014985593166379263
569,0.014041715940921106,0.03529881221500795,0.01412094445462756
570,0.013741201977892492,0.014207512583727721,0.0009132917173674783
571,0.009744833860346446,0.012493408460037048,0.0038676735444662723
572,0.015145419496712244,0.02024310782804163,0.009734342816721928
573,0.02098858921783248,0.02383145779005235,0.007506083044450075
574,0.025222667824416446,0.04402197008758692,0.026095938125305373
576,0.020998594711436877,0.03784760196816213,0.009021508644368873
577,0.02272302250299889,0.033834861125290404,0.013347888985898775
578,0.010597791278135144,0.018414890901435586,0.007273579273989976
579,0.057839479147755925,0.07347551570959404,0.009959733625976528
580,0.0162061888448858,0.042777683905198954,0.02527555260902357
581,0.013910014969174288,0.014861656421194481,0.0011078783954321038
583,0.04888382059985143,0.06293367552075776,0.007626363529480849
584,0.022000346694130927,0.0303655286003919,0.009029893016997848
586,0.027167005250130008,0.052109687056037926,0.005643168927223117
587,0.029643574102184586,0.03251951715549111,0.003903190967509299
588,0.014463664584763234,0.024460363995609646,0.008568235894759248
589,0.023827498118203908,0.028111053288328927,0.007000012155801237
590,0.01485947287829721,0.02657820128079974,0.005545336397163821
592,0.023918947642997058,0.043075258863245466,0.007094132948110126
593,0.012613106666833353,0.027436026305728556,0.008655937112808458
594,0.03070209818486331,0.09931400413664981,0.006667609349724897
595,0.014034478214151836,0.016638831798189486,0.004452426095425977
596,0.01571938948199537,0.01735821749373261,0.005076932186589709
597,0.014286179032913945,0.025569653949138474,0.01209170449497025
598,0.0165614740838469,0.032411331111147405,0.014762810706679189
599,0.012582048120927168,0.022737086633164046,0.007435681631726398
600,0.020699184601549278,0.02902210943174171,0.016083848072177418
601,0.01347775783357097,0.023044082757451644,0.011810960644854426
602,0.019643517742222186,0.05666913364126155,0.02414454705228322
603,0.024818160367584153,0.0585740217898717,0.020283546567479306
604,0.008684766196549659,0.019029687466787577,0.006812334664631541
605,0.01524136799237415,0.01558823997187049,0.0013455993771889162
606,0.010974760767946125,0.017380284307211752,0.005114537621960261
607,0.01056034565062321,0.013309697533475634,0.005167569911784665
608,0.008165207649453603,0.01660172157757448,0.001808038318228671
609,0.013940960527656513,0.041048893504960514,0.016741962542049134
610,0.0362340601450739,0.04674362362094296,0.008776373442934816
611,0.019277726719175346,0.02522207711541352,0.00586276695546299
612,0.0192817565804705,0.04542802388733934,0.022961703256905056
613,0.01545208581803482,0.018831585795015475,0.006335524733545978
614,0.011054327508194765,0.016299461737327863,0.005632591478103775
615,0.020097562800721187,0.03925947285193113,0.01584539510672903
616,0.01916537214942089,0.049406840177702846,0.018625760413479287
617,0.012215953665699667,0.02628976192689151,0.00882877046634286
618,0.01568147702098683,0.02666213587109759,0.008518084175197192
619,0.015227853146403344,0.02619397017870685,0.010736594248833746
620,0.017441936966182,0.04218245158877905,0.01435759587480954
621,0.015390988678583082,0.02102713463286896,0.007349795929410468
622,0.01732803648812384,0.02140470543597843,0.007108287295591779
623,0.01536158948470638,0.02834253758639385,0.006852542046096549
624,0.019368606229045203,0.04044232361900649,0.015304685859624894
625,0.027903098898554246,0.03162903474705552,0.010984495099262465
626,0.017558433377773613,0.02800321898012958,0.015178408873585984
627,0.009186618876592069,0.062382930738358267,0.009634278293148009
628,0.014631724980271803,0.021050554579456558,0.007062311781527264
629,0.0084010153042673,0.020322005880257163,0.005409344412155372
630,0.014938789359597972,0.038407386434041534,0.01677709835061175
631,0.014994548480461794,0.02084742803872293,0.010360468731373088
632,0.009983059923805536,0.023696585443100607,0.00935397770772841
633,0.019120513297358255,0.034573382828630046,0.016880695261938375
634,0.013818861343062969,0.021242112322415088,0.007080599158930344
635,0.014116278175277004,0.04083238084505561,0.018705585694722665
636,0.013831884097428087,0.020937235365729712,0.007935460144167144
637,0.013121208708249552,0.030598954133167402,0.010168468193965823
638,0.017848590926035513,0.024170580058484208,0.011837906445686176
639,0.017667846965375083,0.022524442940884914,0.007362225163543172
640,0.016514569303456995,0.03792279482821577,0.019584050638677554
641,0.011088364717122415,0.014134023378399162,0.003299644951605202
642,0.015922716246235306,0.028186219345376934,0.007250829367746106
643,0.01231765418157003,0.022736779835713615,0.007565558825954654
644,0.013378575832228318,0.017319154276172713,0.006778363573618377
645,0.012434308674778032,0.01861075961145545,0.006596044540298463
646,0.022743625288101206,0.02625889257454409,0.0038175860665108983
647,0.013377269191883121,0.0332338761615736,0.017204569658389225
648,0.011277412360472092,0.01644398651669396,0.004976828544289173
649,0.017434567832689384,0.023208335771563525,0.009394331142656235
650,0.015368341068907703,0.01795632059686315,0.0024001982425820847
651,0.017514425910931487,0.021161237813243552,0.005572697896140697
652,0.007542046793581413,0.01631685257136391,0.005331696016134444
653,0.019484879687580094,0.03566694274498486,0.01956338190318515
654,0.01438233742894399,0.03744298056535396,0.01910362223417755
655,0.012598576973119004,0.0253606500955428,0.01218973326649914
656,0.009467110671904089,0.013810010735228851,0.003502500000479615
657,0.01265016763876803,0.030163192002857414,0.011013205221663236
658,0.024062536460044703,0.028387127806374653,0.01108146016356882
659,0.020173648363109215,0.02315648654618115,0.005380388343902364
660,0.014178413720862641,0.03674889617624305,0.01453244283139418
661,0.01970774201049561,0.03058217235472059,0.013303654885475349
662,0.016542534290189648,0.02166064171832561,0.010066491155429888
663,0.013286738171898965,0.025518683929637107,0.008443411309881391
664,0.02237776906856765,0.04270712201755022,0.017618622674605598
665,0.02745947978791003,0.04975466685730662,0.010987662562696532
666,0.026373467060629957,0.039432407290664995,0.011018897197557729
667,0.01542531449120869,0.03244616662224441,0.019188588049145645
668,0.01868171262405993,0.022392783023421726,0.006831492909561631
669,0.017726765170799477,0.07069745262301651,0.014831587543343358
670,0.019051575888082043,0.042173168768895986,0.017890251544734864
671,0.013104904795848561,0.016422757605969993,0.006963742020103087
673,0.020990240696059773,0.03745670057675499,0.015648793664808296
674,0.02055000958091723,0.04062746172503204,0.011012288293986311
675,0.012182555431356335,0.027759512861297325,0.014440385547424014
676,0.019582903643712284,0.051617435538103884,0.02255313938531929
677,0.009946312344828461,0.03182192417190062,0.013010991393867513
678,0.005975599145417714,0.015550191661767687,0.005508751233103659
679,0.011689837804990088,0.028452721189481424,0.01245767870104041
680,0.02258373047576015,0.03344431754467182,0.0125145964036684
681,0.015085195854329377,0.018332476993162053,0.005269469830294127
682,0.013574027020493895,0.016032725783286104,0.005626397013593681
683,0.014530275461728312,0.024992003779839393,0.010119836183971177
684,0.013819036275270601,0.025126193516928845,0.013720364043856594
685,0.016274512530514908,0.040388872307557916,0.015857347262340404
686,0.009621692436734308,0.01504226446301986,0.007175910251676412
687,0.017158793974592038,0.03861319088386282,0.015800616233236028
688,0.012362479943088969,0.021284426890244693,0.006505665467414586
689,0.006778380404620955,0.016648047473641125,0.007144742454695264
690,0.011007693796171811,0.05742057093845726,0.01437990550257483
691,0.016969063156207234,0.02127228762983441,0.00867384002658535
692,0.027948444795869817,0.0318702389072224,0.006922780161763913
693,0.010024552399159576,0.01496033740115386,0.007444648669981874
694,0.012383922435696356,0.019376052103426168,0.0064059145703022164
695,0.023525647238069488,0.027612294511366132,0.015292149727842232
696,0.008501231616896787,0.016118286203905315,0.00823825462904409
697,0.018652485682946245,0.045721873984175654,0.01337892329040946
698,0.012312890215073896,0.03323495609352562,0.01908946893070198
699,0.017938789526439413,0.043845280116593055,0.011030830967491679
700,0.025071127300483036,0.041349338935400826,0.01236833207569687
701,0.024896139583039014,0.056661930619869405,0.024814852455724755
702,0.013254374732907503,0.026029069734329065,0.014318197994199127
703,0.004844338318311657,0.005599586301654668,2.4884476304237673e-16
704,0.012099515063433467,0.038870030214705566,0.007632957300853219
705,0.009218376408186166,0.021365367211267687,0.009526496771982853
706,0.01144531511277494,0.015466151231159589,0.006731616762322538
707,0.014798254658570608,0.0184741017012342,0.005091881579160847
708,0.011121167448877634,0.024080359885228875,0.008994774861905804
709,0.01037823437550678,0.019270879853006278,0.005968396666347692
710,0.026084604917943868,0.03625067064599289,0.015313752900437684
711,0.015366174060126843,0.03366806491093396,0.011771379520856825
712,0.040638191781025325,0.06651450108947903,0.014189978632659899
713,0.008423445284211361,0.014482654725292372,0.004474954535323995
714,0.011572071772263406,0.024665228199206496,0.008736527092917884
715,0.01569082329873677,0.035249176876100054,0.011359227146981518
716,0.027779325501951002,0.07031389197127552,0.012482447389483583
717,0.024518790507071748,0.034351230200528785,0.01722699482996055
718,0.008490059238663944,0.014167464103844266,0.006347797264147198
719,0.018836631268527117,0.028155382389859335,0.020413558615591864
720,0.015254950387877933,0.038522921121037126,0.016038885164790597
721,0.017593188110776543,0.0307522871377196,0.009749777511905146
722,0.012011874036770639,0.02230417575390555,0.009351669399067963
723,0.02273618095793302,0.03793984024192066,0.019971690038913137
724,0.015620452195078205,0.0426204136938756,0.011935216273861644
725,0.0181052311867965,0.03595442659220707,0.024897044577377948
726,0.016699820691756143,0.04016662642273583,0.019624142166780885
727,0.01766787072396696,0.026816221179398088,0.012128895696827654
728,0.012696027009633164,0.020126537855952812,0.00617271955910215
729,0.017352984186945558,0.04926008269328334,0.02299397405071918
730,0.015406862556171724,0.019088231564746934,0.007117295087547769
731,0.012112795131612201,0.01871784918827311,0.007954509592207467
732,0.023774669067028697,0.02715076732836858,0.010993393289216101
733,0.010670862274105502,0.012121943035877358,0.0017243807404916144
734,0.013824468319886582,0.03105008334364535,0.01181166889854551
735,0.008993134658482943,0.014387265045539374,0.006754848114809778
736,0.010899318011097317,0.019644737180864184,0.006881818545086015
737,0.018748316091527623,0.022658114558717607,0.010473412878734911
738,0.012581844872151266,0.029491671959518333,0.011196634587358539
739,0.01643542050280681,0.02216347056460479,0.008486113916347963
740,0.009581703389441249,0.02572165421799935,0.0047259804899455376
741,0.010445675801053943,0.018168680271780056,0.004504391874323537
742,0.01573996777021224,0.024801878864770935,0.014824797838110257
743,0.007483849825636938,0.021384455231868674,0.006429889337078804
744,0.019653848594175866,0.0497917843998994,0.008937860227638511
745,0.012560109958500057,0.014036008101487783,0.0029173632012672473
746,0.04596998187677734,0.0599635125552061,0.007340834863071829
747,0.013397742664450983,0.017200093336510826,0.006380137102599461
748,0.019138225871299465,0.03523808255789572,0.016430085870966057
749,0.01672438632625101,0.026755147893714838,0.015767961989154852
750,0.010087087159736545,0.02420645085861093,0.009403423691821356
751,0.005921331287122127,0.006606008667345805,0.0013621852526779278
754,0.009734563186798792,0.014397047003162002,0.003063739664590781
755,0.01390995500100204,0.015478095884765274,0.004709440602982816
756,0.0219036001968211,0.03171521035536107,0.013291177039127789
757,0.015323370743071439,0.027054083568373473,0.014512301201428235
758,0.01737202426809699,0.03749756726129801,0.013803180163677747
759,0.009586784362598284,0.01317144627595263,0.0032771900548815053
760,0.0075216960754461715,0.014306544261463048,0.003529067116073596
761,0.012607245233417205,0.031218682525289854,0.013494600313271508
762,0.03998254559328361,0.04396327669532998,0.003279334616433013
763,0.02376887290661425,0.03152995554969207,0.009928780160015053
764,0.013674560110243204,0.02054813965606566,0.008069188065599179
765,0.00928633773310646,0.011789283523748553,0.004141812832847907
766,0.015216313483000468,0.021559463957213417,0.009863265769120139
767,0.008506041170458991,0.03743396746174709,0.005651610352460305
768,0.021823501127934387,0.033415853888447825,0.023194096024575287
769,0.01717027120533512,0.031496767815613544,0.014637489933196543
770,0.013063159694758247,0.03725172660344907,0.014134652871587505
771,0.008450332833542271,0.01683111053565184,0.005510649090923377
772,0.017423126643294255,0.02997151865148395,0.01590539386313256
773,0.01707111661446909,0.023347304792765672,0.005419184796796667
774,0.010499715768877729,0.015123023055012157,0.004680713366002799
775,0.013455070609804892,0.018165631022646275,0.004648317877763047
776,0.00993547980638891,0.01835781126836227,0.012156512886044272
777,0.008419042919422684,0.024545497173467976,0.00902600399087569
779,0.00813535277553944,0.00832768635201992,0.0005174679709651263
780,0.01872066042388362,0.028722245255389512,0.017401288090198624
781,0.010070664540792912,0.01007066454079297,0.00031935932907073254
782,0.017453398289761706,0.03136665719096214,0.017544677694941526
783,0.015908946334602138,0.025067314385881147,0.014187722547255454
784,0.018636776951462736,0.02610753476348332,0.015257974314182807
785,0.033737210129647414,0.035834525080590776,0.010318733823327295
786,0.044928555957462396,0.05301204772721779,0.008472939302695597
787,0.03482241438616853,0.04489681740887688,0.01315985889803886
789,0.044060175608353534,0.04906930629533521,0.007804188780319051
790,0.015791015515611247,0.021418048749640664,0.009377176021391657
792,0.021403854292332627,0.027315916754173303,0.007405814913813255
793,0.012746091804020997,0.024313281887050675,0.008218218289461378
794,0.010702671024466325,0.01085267329193633,9.412090253670742e-06
795,0.010384893692738885,0.01806343412178113,0.006088767782579919
796,0.014337521876747873,0.01799547418836116,0.0056993259178014215
797,0.011846397061877062,0.024361579286055757,0.011368479186489923
798,0.011607857920226923,0.022647936967713826,0.015281174293835145
799,0.006185813929585292,0.006836656985721536,0.0007335904946486946
800,0.01591873220124421,0.017738916870757647,0.0038537574486681944
801,0.00943366179785442,0.011894094729559296,0.0037751680805084725
802,0.02219836665561192,0.04219575371184353,0.02081350349400949
803,0.015362614627290978,0.020689419103354798,0.003126218417483087
804,0.014154969983351431,0.014840122498982729,0.002495057440519997
805,0.019509817949946055,0.040641527721135634,0.016128997993458016
806,0.013453846812447826,0.017790100799015152,0.007096935281749449
807,0.021432031969493642,0.03346428446032447,0.017274012742819922
809,0.007253871900189353,0.007803479028735653,0.001077008233011962
810,0.011547931081981572,0.013229548089988647,0.0024301783112941006
811,0.025427975700101118,0.02778314268493206,0.004680215196508474
812,0.015491244532316985,0.017673506969634017,0.0033758612406979693
813,0.009246413371816137,0.01923372939761789,0.004548575177225765
814,0.019032408291831407,0.0443524077109346,0.019888434910646263
815,0.0194632603744915,0.022247964021387127,0.00823432930164013
816,0.014298309398386652,0.016343845552106964,0.0018480048019532981
817,0.017862239874232383,0.021004091848351943,0.007638477514923379
818,0.06015178230815337,0.0673054416696765,0.013831598040231737
819,0.01313295479417731,0.018660860851614933,0.004633660237455479
820,0.009813271959475404,0.04390171744953239,0.018729328565150898
821,0.019363928519318542,0.01979214389532334,0.0032171088440357044
826,0.01597227715011776,0.02030900538495731,0.01432892688205616
827,0.02146873539681653,0.03954571163385796,0.02249575526950273
828,0.019565435124627054,0.05041984361817026,0.024275128051017274
829,0.011734654048760444,0.04588291994282445,0.008667545163932273
830,0.01285102831742127,0.04247160353697789,0.019991303408528855
831,0.01428561867365153,0.02620121877766068,0.012123334546798481
832,0.019650134526779744,0.029007910137775046,0.018247652410669193
833,0.020015131390602542,0.033157330370936496,0.020659331026469382
834,0.01865766249320649,0.020785192747755366,0.005511759623002009
835,0.05284617879531403,0.11669375756521187,0.011756791174264123
836,0.014502258410090823,0.039604957996340444,0.017073517463361727
838,0.0062277576417164165,0.006470443487164781,0.0004663217773128301
839,0.023140386717987054,0.028993740107661984,0.008233944735911481
840,0.01846812515064093,0.019005884691668876,0.00020309794316008094
841,0.0008505292756379238,0.0008505292756379255,9.391903480237886e-06
