,0,1,2,3,4,5,6
207,9.77281443173207e-15,3.766257953210884e-13,9.693067100515524e-16,3.970211942429148e-13,0.007540881956461087,1.139876361776025e-14,0.007540881956461088
208,0.002580646097496599,2.2484957555773226e-18,3.4193824747436125e-17,0.0003226500683049031,0.00027200046417140064,2.840852611340702e-22,0.00027200046417140064
209,0.004373726648744053,7.154977205581919e-14,2.308885895278194e-21,6.173888200101993e-11,0.013793366304674023,9.98582249691242e-19,0.013793366304674023
210,0.0003699246113811739,4.2036071391475135e-27,5.313333353207256e-17,4.203607145058768e-27,0.012451229611941799,1.9834075770028875e-12,0.013183387470396239
211,0.0009671536044904709,6.632041838634222e-32,3.6117901179719e-13,4.1848749459246614e-26,0.012908509412351702,8.019422664354506e-13,0.014283187650789708
212,4.2669014979268063e-14,1.3899109153556286e-06,3.9127225556738124e-22,1.3899109218086312e-06,0.011246601840728456,7.46587012062321e-15,0.011246601840728456
214,0.007007187344118561,6.999488874743781e-14,4.747037938033166e-22,5.842467058069573e-13,0.018515134922543572,1.3198014345200606e-23,0.018515134922543572
215,8.985326159586023e-15,0.0065330970210660455,2.2483850785371613e-14,0.006533097021066049,1.6430338272789327e-13,9.343546515407353e-16,1.7928449277443305e-13
217,6.665132886959338e-15,2.2376917122857574e-13,7.61695328144133e-16,2.387985193507359e-13,0.020953344413227347,2.4485880220696758e-14,0.020953344413227347
218,8.431729233583989e-15,0.010820844576977432,2.1005162277558996e-14,0.010820844576977434,1.7738465468142613e-13,8.359705178384942e-16,1.9501086827920205e-13
219,1.534512219733841e-14,8.872141446719051e-14,3.783029445353227e-15,9.634121790201251e-14,0.0003470434936172433,2.8915661578183285e-14,0.0003470434936172566
220,8.781164431659363e-15,2.705782814540354e-13,8.133627565969319e-16,2.8804824019649547e-13,0.00813032881851103,2.1279220537120566e-14,0.008130328818511032
221,0.0026032023867194887,0.013932975113991329,2.2424323684753263e-20,0.013932975113991329,2.937185901705961e-16,3.499609582906067e-24,1.4092766690858612e-15
222,0.006765980555106205,1.55336780390172e-16,2.0673962247049048e-22,2.863280900054337e-16,0.04524096409962168,5.0183343799294215e-23,0.04524096410283902
223,1.4365422602417928e-14,1.2448291648821839e-13,2.2736019597105123e-15,1.3818848597899088e-13,0.00035386078396983296,2.7024368138975403e-14,0.0003538607839698431
224,0.014984271133128876,1.427727603194906e-27,2.041857748852456e-20,4.7373250436182e-27,0.039431617661760406,1.9112038104838786e-19,0.05134609081358078
225,0.004682698058748804,6.302038770960308e-26,1.116873137734661e-13,3.3662693160070183e-18,0.02081043494484122,9.181276836038623e-14,0.020812326995099616
226,8.408877968042838e-15,2.365975357506782e-13,7.604940713986956e-16,2.5489137328011917e-13,0.008729677827877416,1.9493902430433665e-14,0.008729677827877418
227,0.0018672387353997632,0.0003758662992721241,1.2564566728216653e-16,0.0003758662992721241,3.219164732997022e-13,2.530373593856393e-16,4.048401244353307e-13
228,9.954757241526042e-15,2.5184080189447955e-13,7.138577663164077e-16,2.67182042319284e-13,0.006263468249178243,1.785343387584914e-14,0.006263468249178246
229,0.003187199210935181,3.816738179941669e-12,2.3154815481213843e-22,3.816880059950181e-12,0.022740258094802426,1.7848058675453229e-19,0.022740258094802426
230,0.00323288154784667,2.857865107547705e-23,5.979683656709128e-31,1.5134371563168715e-06,0.013893625855165051,1.3141849081093113e-07,0.013893625855291143
231,8.32838277256331e-15,2.040371692229456e-13,9.886176099752457e-16,2.166661774105033e-13,0.007877277315744714,2.515507279301776e-14,0.007877277315744717
232,1.3157041208853374e-14,2.516542390832121e-13,7.75760607851604e-16,2.5165686143627907e-13,0.003321161925075332,1.757216928185971e-14,0.0033211619250989727
233,0.002158004933226283,3.654668651433474e-16,9.282412954636959e-21,1.921052096840683e-15,0.018686808732267107,3.278814006174107e-21,0.018686808740405497
234,0.0072779286259683764,8.929166598119946e-19,7.124449626893305e-26,9.027734681674533e-19,0.02487174911113731,7.507833155349951e-17,0.024871776079942638
235,0.00522489888853463,3.4668194268356966e-22,7.687373467461123e-36,1.6151253986553336e-11,0.02144143085651382,1.0861073453045732e-09,0.02144143085651382
236,7.802051613894523e-15,2.8974473171728317e-13,1.1537844146258172e-15,3.0431360300099334e-13,0.007642352540826668,1.487075849124025e-14,0.0076423525408266715
237,0.0034665805518425187,4.5116171801019343e-14,3.6783110989959936e-16,3.939454917998959e-12,0.000268138403777478,3.0071284033985754e-16,0.000268138403777478
238,0.0028543404328335168,1.0682883342267098e-13,2.2272869451352573e-14,1.6078106838001824e-13,0.0004996652984267015,1.7388529367131483e-17,0.0004996652984267015
239,0.0025832477055090907,3.5394014576428414e-25,6.148271774569067e-15,0.002721370019636173,0.021219644729662562,9.857097740492865e-13,0.021219644729662562
240,0.0011073413753173414,0.006657195025754878,1.4749840507651269e-15,0.006657195025754878,8.789546155962758e-13,4.264953747084432e-28,5.401569403840947e-10
242,8.307133053474692e-15,1.8635801976743793e-13,8.820802992033069e-16,1.9900306462822715e-13,0.01088368071893425,2.623873855778328e-14,0.010883680718934252
243,1.6714814728411318e-14,1.4503668298431184e-13,2.0537250624212114e-15,1.610529134530982e-13,0.00033629460886369037,2.521337393497875e-14,0.0003362946088636979
244,7.663808526239227e-15,2.41626517479934e-13,8.248453595709902e-16,2.5876941059121917e-13,0.0107766538726453,2.2689518916778034e-14,0.010776653872645302
245,0.008530113620022489,2.141709604803852e-22,4.026843494039426e-18,2.141709604810228e-22,0.049403587117423195,5.905507371967158e-19,0.08310501144172033
246,0.004256778120691929,5.830470333229465e-14,7.425433720322048e-29,4.454021769421002e-09,0.024361174485189492,1.664177759192876e-26,0.024361174485189492
247,0.0062106087698891935,1.7444078998945143e-23,1.6914039686105839e-29,1.2088820773943042e-14,0.023531144766893837,2.1360483753788423e-09,0.023531144947826814
248,2.2766984147338756e-23,4.516614511624988e-06,2.2756171828468266e-22,0.0001639094911075593,0.06847494565788831,1.917973637593421e-18,0.0684749456578926
250,0.0010582791561935857,1.2556141807544304e-37,6.494369886447611e-10,2.8700879026135944e-05,0.014414637653069355,7.912625127150869e-17,0.015213175718248387
251,0.001418638464015986,3.8192465185475413e-16,1.550741250859893e-16,3.8192465185475413e-16,0.014751439325393786,3.315402026649549e-13,0.015726183377833554
252,0.005710346895183383,2.2198619815588018e-20,5.723478217004896e-18,2.8627674894150116e-17,0.019729505026865605,2.8359563516541993e-18,0.019729505150700877
253,0.00464668685380949,5.130700391398207e-19,9.613998661838972e-12,7.195305006842056e-09,0.0003891755414474814,4.398196891676227e-22,0.0003891755414474814
254,0.004655198657002658,5.064297350103008e-11,1.592103531068107e-19,2.1453927823771214e-10,0.0003384838787874917,5.610114130751324e-18,0.0003384838787874917
255,0.005629571661693308,3.3687170656200406e-12,6.6096575857781165e-15,3.3711233375891693e-12,0.00019654921917191937,2.6241120118936335e-17,0.00019654921917191937
256,1.0092888617909378e-14,3.853009719414349e-13,9.992106050196679e-16,4.100857551368347e-13,0.004418101109473113,1.2037376867341135e-14,0.004418101109473115
257,0.0022601709625464975,1.475218396690716e-23,4.291694454656816e-20,1.126967216317586e-15,0.01720582817778441,4.7087338988538176e-20,0.0172058281787779
258,7.671586451275795e-15,2.503685300409829e-13,8.362123823149684e-16,2.676715062938624e-13,0.00881862243646051,2.2489774420195587e-14,0.008818622436460512
259,7.41088986629177e-15,2.584107176934302e-13,8.275546726935931e-16,2.754996502034507e-13,0.010332230238069373,2.2584088926565717e-14,0.010332230238069375
260,0.000516569534769028,2.0490914583948637e-22,1.3103006386360286e-17,2.573833736255633e-22,0.009996248214309398,6.91057134602249e-17,0.009996555683574802
261,0.0036660130026125305,1.4293595485070336e-13,1.52894062791618e-13,1.4331467313151085e-13,0.00019838616192855444,1.2407395670097109e-13,0.00019838616192855444
262,1.431738977513044e-14,1.2259621303519142e-13,2.069234191281226e-15,1.3617936086933718e-13,0.0003427197069090636,3.0369625566550933e-14,0.00034271970690907393
263,1.5129623653508157e-14,1.06008487804543e-16,3.772907742916629e-15,1.5267795793286896e-15,0.005584562425687519,2.1817912657368588e-13,0.0055845624256875654
264,6.170381016192598e-15,2.4814927125774216e-13,9.038825902846452e-16,2.481515572170533e-13,0.009868443371904945,2.500477488607139e-14,0.009868443371921692
265,0.006301423164356297,44.68545322202607,0.024556706074587667,5.878807583788191e+17,0.022982488549599393,1.0513834594199158e-31,0.022982488549599393
266,0.0037626366275206537,1.969517227431852e-35,8.062593329832884e-16,1.0453004387959223e-22,0.027581938517871416,1.3192740699874383e-16,0.03105732230352929
267,1.599425486293134e-14,0.0004057196802164831,1.897168989485872e-14,0.00040571968021649004,1.9182771095374124e-13,1.797759401326664e-15,2.0866755370504542e-13
268,0.003645286868432022,1.598623264065144e-10,7.851363155744463e-23,6.980438843368347e-10,0.015477513940227332,5.618522067211674e-18,0.015477513940227332
269,6.85050199046803e-15,2.7504614359873966e-13,7.599380424072106e-16,2.7504897512108784e-13,0.010747759415546966,2.2757765340374934e-14,0.01074775941556423
270,6.739547727108056e-15,0.016874163501612627,2.5053369783182325e-14,0.01687416350161263,2.225443233375671e-13,8.122736073833987e-16,2.3822328626107277e-13
271,4.059673647346362e-14,1.0426509367127004e-06,4.458628031998402e-18,1.0426513263584044e-06,0.022378531502760892,2.5069397302212974e-16,0.022378531502760892
272,0.010514271083159377,0.01437678122560042,1.7406839381520312e-15,0.018731559584618623,1.6513848993419062e-30,3.37959898870756e-12,1.7235319662519238e-30
273,0.00285791273190878,4.3170826682700157e-07,4.7087581752953037e-29,4.3172403281013166e-07,0.01218796106523048,2.7558601604342293e-27,0.01218796106523048
274,5.904245742545345e-15,3.321367662194114e-13,8.106924310949466e-16,3.4857016603341557e-13,0.012671512616991615,2.5229811900758464e-14,0.012671512616991617
275,0.0015748522837271935,3.442958392088925e-10,1.5367269538322021e-21,3.442972247149451e-10,0.013990422858896349,1.3193382035546295e-23,0.013990422858905765
276,0.0013640942709505959,8.499777404415214e-20,3.9017810510791725e-14,3.609209689086851e-13,0.015332059798568255,4.3353154168631974e-14,0.01533205979856827
277,0.00442984294908658,9.329035134587511e-34,5.388752292963321e-14,7.859092887600324e-23,0.015384011904057712,2.0529009424144158e-14,0.017291185335171738
278,0.0068890706162434995,2.7506411362665923e-10,4.3328336956624474e-24,2.754930065480095e-10,0.02489435566735849,5.4795219558697936e-21,0.02489435566735849
279,0.006197094923245418,8.435581872979355e-25,1.004789048599463e-09,4.33042711528895e-24,0.015334279085486636,5.078492893915161e-23,0.019890017757522884
280,7.056067615080437e-15,2.2100083287511318e-13,7.998135248085418e-16,2.3760476907079915e-13,0.01636196773101545,2.4318102488116923e-14,0.016361967731015455
281,0.0028366348912461366,8.500989589973773e-19,7.479622174249462e-25,8.500989589973773e-19,0.00890419021651161,3.8364607919608917e-19,0.010320230526577977
282,0.0037897481750078835,0.020675583172103985,8.986612788512949e-19,0.02067593287860121,1.2634135555211924e-25,7.561126535218423e-17,4.910464913059195e-15
283,1.2177746924938023e-14,4.270915217165332e-13,8.239492703467266e-16,4.568109434095492e-13,0.004358227434274209,1.0815047191395082e-14,0.0043582274342742105
284,0.005098828639299971,4.0027504091373584e-14,1.3583579520310805e-27,4.617964848856193e-14,0.0167702013984294,7.6048445854706925e-16,0.0167702013984294
286,1.7047696166105814e-14,1.5478948816199152e-13,1.8195956699800665e-15,1.7187935724339916e-13,0.0002974648870236597,2.5441332695201968e-14,0.0002974648870236672
287,7.78909648645113e-15,3.257909853941401e-13,1.262594010194566e-15,3.4340608955797236e-13,0.005517841736397078,1.566360333267657e-14,0.00551784173639708
288,0.01077939324706778,8.78958369164203e-17,8.049229117607303e-27,8.789593335670715e-17,0.015826957970730467,4.124375161188871e-22,0.02183143745925295
289,8.910030538219837e-15,3.2526790162785786e-13,8.838672983600065e-16,3.421880956964346e-13,0.006538723724171424,1.4956036860271697e-14,0.0065387237241714274
290,6.392367487612868e-15,2.620393713427433e-13,8.434346206734454e-16,2.8086854349990394e-13,0.01492689238879526,2.490394531015469e-14,0.014926892388795262
291,0.008532316417456682,1.732054620381339e-06,1.9801551511888275e-28,12889949082.276674,0.06849177359318495,2.925155149330456e-29,0.06849177359318495
292,0.0011511419785313229,1.5854552862174067e-17,1.3008087895970411e-17,0.002454864186933473,0.015892083678836492,3.4207290919835477e-22,0.015892083678947636
293,0.0027867753338726574,0.0002903422043161835,1.4166861382994203e-12,0.0002903422043161835,8.282172222478717e-18,2.5392889284994727e-09,8.295705095053291e-18
294,0.0069247655502528566,3.9855123444142196e-12,1.3130604933238788e-16,7.597424318114599e-12,0.00020419599680461135,1.520013717189146e-16,0.00020419599680461135
295,0.002434232714795276,2.617046006254975e-15,7.147177814245257e-24,5.511526712716605e-10,0.0003794034490231663,3.929017399550395e-13,0.0003794034490231663
297,1.325098774131196e-14,0.0017771316990695483,2.0946258030603625e-14,0.0017771316990695509,2.2306682789842694e-13,9.94548884381657e-16,2.4766803679125517e-13
298,0.005782770772413963,2.7366419045724968e-14,3.521763696487963e-14,1.3283166445820447e-13,0.00046262882985994105,2.564232821141774e-16,0.00046262882985994105
299,0.0022148658629036976,4.888913168803066e-11,1.547545783630654e-16,8.817283562092308e-11,0.0005424919366786084,1.7778075936700253e-17,0.0005424919366786084
300,2.853931704932392e-18,3.905128766438822e-06,1.4276816884254727e-15,0.0001891384420101056,0.05900602991486004,1.4616803381375426e-15,0.05900602991486004
301,5.84143414789875e-15,2.0181283675572448e-13,8.212038440709541e-16,2.207756445168192e-13,0.01620567914753911,2.3509010790091986e-14,0.016205679147539113
302,0.004419455465390415,9.641655115266228e-08,5.907479431047273e-23,9.64190162992136e-08,0.01652182440271452,1.1885970216518375e-21,0.016521824402793258
303,1.3394690206975596e-15,3.1167442108271947e-07,9.0523581003237e-19,3.2007903052504504e-07,0.0648695085869211,2.3055092540907506e-18,0.06486950858692112
306,0.0006763932921092264,1.7753672136190267e-07,3.700065795469463e-18,1.7753672136190804e-07,0.009784381803893447,3.742787595787095e-19,0.009784419321696916
308,0.004480113171842026,1.1860396935928178e-15,9.766712699605035e-12,1.4606803188616148e-15,0.0001778707359472068,2.9382987194102786e-15,0.0001778707359472068
309,0.0035748418255987257,1.6508798055948318e-24,2.7447185587579007e-19,4.889816641415726e-11,0.017776740667573416,3.036823507255399e-22,0.01777674074381594
310,0.004353940608347807,0.00014661778719501887,1.3625176407093482e-15,0.00014661778719501887,1.2676945570280315e-12,2.703368764115075e-16,1.585155399604498e-12
311,7.623423804708367e-15,2.0211622837541332e-13,9.078300563990825e-16,2.158304618876877e-13,0.00896764537750295,2.6042544514364335e-14,0.008967645377502952
312,0.0059509449141829035,1.6592407425496502e-12,2.1698660790505142e-11,1.6592610959180086e-12,0.00019124418138139563,1.117159530958803e-14,0.00019124418138139563
313,8.349995165266864e-15,1.5720799130729155e-13,8.960783291065112e-16,1.7261957475977172e-13,0.007662586408660945,2.3240381250428818e-14,0.007662586408660949
314,9.938963039425394e-15,1.4217357686922597e-13,1.88395743621082e-15,1.5817442295347577e-13,0.0004580618017355941,3.130820613188198e-14,0.0004580618017356061
315,8.62442815082505e-26,1.8318250800771067e-07,3.395710756766339e-14,1.833211812204271e-07,0.024308853478998457,2.785431743860809e-12,0.024308853478998457
316,6.923872922952642e-15,2.2942438298292854e-13,8.090779205129225e-16,2.4628788117749815e-13,0.015307705669942466,2.3780869335030314e-14,0.015307705669942467
317,0.0005366157119280724,1.658318095018401e-13,1.7614376993900033e-14,1.658318095018401e-13,0.00025829946401273614,6.172328583917249e-16,0.0002582994640222975
318,7.630096448332826e-15,2.4134905624804104e-13,8.198381513075996e-16,2.5885648183039827e-13,0.010976977363739336,2.2369079377569815e-14,0.010976977363739338
319,0.0031932744371278264,0.012242506337527364,1.1725019719926263e-20,0.012242506337527364,5.089694059612149e-12,4.05031713812744e-16,5.089694132223728e-12
320,0.004908103472898524,1.072171348025159e-17,7.050365052309055e-18,1.0721713497404118e-17,0.020283121048438112,1.4789347923107976e-16,0.02028322818411578
321,0.008358969149730376,8.805663994556002e-12,2.342577525258691e-16,1.0126793135630543e-10,0.0002517532680010178,3.0948781503384255e-16,0.0002517532680010178
323,0.0005151703518451504,0.004774275671906298,4.759158602117378e-18,0.004774275671906298,8.908324923540919e-17,4.231256692384231e-19,1.1323197464981215e-16
324,0.006377164058327656,1.1888291395675735e-08,6.84020905497333e-30,0.013856216164172904,0.01951954016249906,2.3623913855064476e-29,0.01951954016249906
325,0.0005263693129342641,2.0839688180743474e-07,1.6694865806935578e-22,3.295356795679155e-07,0.005950310331539812,4.434088704730639e-22,0.005950310331539812
326,7.287878367105919e-15,2.6164300625285863e-13,1.2716702692560611e-15,2.7528973347456107e-13,0.009130256582368731,1.3717256320345986e-14,0.009130256582368735
327,0.00479158317540189,0.0001636983664481558,2.588990242769795e-15,0.00016369836644817046,1.1347201359008672e-13,2.7933324037084785e-11,1.1347201359008672e-13
328,1.2491165322361639e-14,0.0005129343953889459,2.5958802079113022e-14,0.0005129343953889544,1.5627149854867025e-13,1.619873521423048e-15,1.735342507860971e-13
329,0.0063180177732952295,2.399250957765562e-16,8.51452991426745e-22,3.518388865490358e-10,0.019521360405758525,5.366143337827162e-22,0.019521360405759386
330,7.949636400878568e-15,2.4550219336304044e-13,1.3215100437127435e-15,2.570853486045579e-13,0.009687733722551396,1.46681530909512e-14,0.0096877337225514
331,7.367929369525557e-15,0.012525022502203768,2.3188606888073595e-14,0.01252502250220377,2.2884077591393987e-13,8.27995203837201e-16,2.4608631684390214e-13
332,9.626095470613066e-15,5.070256335076533e-13,1.034580341464525e-15,5.231808601556408e-13,0.008816156670754019,1.120525151280268e-14,0.00881615667075402
333,0.006748891407890856,5.619556747491761e-12,6.662491019971229e-13,5.6654600935883636e-12,0.0003143960154403551,7.618468041043656e-15,0.0003143960154403551
334,6.731277840924191e-15,1.9700300885332473e-13,9.236226988401531e-16,2.1010363210844758e-13,0.009701892973891084,2.7901047796438167e-14,0.009701892973891088
335,0.0012543135985863632,2.367356429249576e-12,1.5416723533330842e-30,2.3673564292496477e-12,0.007252381884508813,1.848558109684123e-16,0.007252382414635334
336,0.0039169507470827045,5.491792146004644e-12,8.510803890510652e-25,2.3029676803221653e-09,0.009504433958686439,5.663124540221939e-19,0.009504433958686439
337,0.004553909818797483,5.7180393137863984e-21,8.904720851654857e-33,3.5265837988251474e-20,0.019998582797447987,7.232226205208008e-10,0.019998583109050616
338,0.0011120504534954188,7.761055401614668e-26,7.728986999863224e-16,9.37829707878522e-21,0.010729829844236436,4.456524407380802e-16,0.011529327485082218
339,9.934915888783632e-15,4.2482237494339524e-13,7.910766391861458e-16,4.5391281788903584e-13,0.005522189993907237,1.1738172524131564e-14,0.005522189993907239
340,6.973712525932528e-15,2.2238576422296297e-13,8.129291043895415e-16,2.393029132789389e-13,0.015550925615154906,2.3863566162615664e-14,0.015550925615154908
341,0.00661824177516102,8.665672843252655e-33,6.221496581397739e-20,1.344944205632225e-11,0.016228830061977968,3.440682401031784e-23,0.016228830585253123
344,0.005282085569515399,3.6014508123682235e-06,2.1714490943612205e-34,3.6014508123682235e-06,0.014824116318479618,3.4308106858823718e-15,0.023548534189720347
345,7.289919298897979e-15,0.013410705497394365,2.31288165068368e-14,0.013410705497394367,2.288510049548261e-13,8.133322049300904e-16,2.459213505247199e-13
347,8.404014198710451e-15,2.7422528108817733e-13,8.176347046386515e-16,2.9145633835175744e-13,0.009129985898487292,2.182515139743814e-14,0.009129985898487293
348,7.619039211657625e-15,2.3951932051979597e-13,8.210723525155361e-16,2.5694767138512954e-13,0.011075282453551267,2.245467004913755e-14,0.011075282453551268
349,9.040861039208e-15,1.977520653749815e-13,9.139864764381642e-16,2.1767652095562984e-13,0.005662804663539367,2.0916074211057852e-14,0.005662804663539371
350,5.341090953129303e-22,3.9480025699832795e-06,9.528701521845051e-20,0.00016580009149302737,0.05281203077162105,1.5733368589240949e-16,0.05281203077162105
351,0.007071590319196941,0.00015582226122275067,9.350246073656561e-16,0.00015582226122275067,7.02335642127651e-12,6.288399740801332e-14,7.024025494306458e-12
352,1.0252574998288916e-14,0.007313528939406978,1.0814611297867568e-14,0.00731352893940698,3.8779111826441973e-13,9.090014557613061e-16,4.0454721389435664e-13
353,0.0032214302212567607,0.013078996661782827,2.7452087785146846e-20,0.013078996661782827,1.7727957426939621e-10,4.233739279418825e-24,2.0296501151316165e-09
354,7.563506642345952e-15,2.365283011162299e-13,8.230487976144823e-16,2.537780479086801e-13,0.011426157939497946,2.270881458217828e-14,0.011426157939497947
356,6.2567066196903726e-15,2.1618181980945086e-13,8.365875222340392e-16,2.320238841739587e-13,0.016023852313352554,2.5118170129417878e-14,0.016023852313352557
357,9.722967284527374e-15,2.8832313564427616e-13,7.523310750300116e-16,3.0686049925824073e-13,0.008106459879237854,1.9818694061691696e-14,0.008106459879237856
358,9.620071601279105e-15,2.6277220808991137e-13,8.111173353838056e-16,2.798447385975154e-13,0.007028911200124347,2.017150366232258e-14,0.00702891120012435
359,8.882863041776825e-15,3.0701689493603757e-13,9.96899533344066e-16,3.235323809259939e-13,0.0057328840307454085,1.514230340500561e-14,0.005732884030745412
360,7.357633675049781e-15,2.2846192596767224e-13,8.285887868362027e-16,2.4569283187064603e-13,0.01251427390851868,2.3203156847404076e-14,0.012514273908518682
361,1.6041450550721274e-14,1.3869613283182045e-13,2.5421076277278536e-15,1.52271485705939e-13,0.00026599196782036794,3.009427129194756e-14,0.0002659919678203768
362,0.002405675271173558,1.7365205246553896e-14,1.092873775519422e-18,1.298356085263941e-13,0.0003916391841329175,1.753263281830584e-17,0.0003916391841329175
363,1.20964331113584e-14,2.4468302799218945e-13,9.082509646302332e-16,2.662342407915237e-13,0.0028634355056811707,1.8861675224739507e-14,0.0028634355056811737
364,7.951673877929106e-15,0.007696144369301562,2.199923279110442e-14,0.007696144369301564,2.2703190784379547e-13,8.793928272487816e-16,2.4705808377610237e-13
365,0.005314127355980695,9.086913149792433e-07,8.338490871823968e-16,9.086913149792433e-07,0.021787776591014177,2.3379601817498396e-21,0.021787820661105586
366,0.00010724311132361359,2.227984158260276e-15,2.8305236742585734e-29,2.2279894184008664e-15,0.004139677731889721,1.6859406179376813e-12,0.004139677731899188
367,7.411854688897066e-15,2.760200383558857e-13,8.9590938789147e-16,2.9154236089777e-13,0.010669466532153352,2.4603035073793126e-14,0.010669466532153353
368,7.910105631922692e-15,2.462178142713977e-13,8.115757838504379e-16,2.6345947616405645e-13,0.009749730765933374,2.187217833038026e-14,0.009749730765933376
370,1.4265934809710264e-14,1.689106570898532e-13,1.5228317835991497e-15,1.876857807761681e-13,0.0005141450306269433,2.3691922144678175e-14,0.0005141450306269496
371,0.0024285674000229323,0.013209533644631958,3.852479519705813e-15,0.013209533644631958,6.036535257309884e-16,1.5339995623087468e-24,9.697334706860502e-12
372,1.0049560265715577e-14,4.19329708931534e-13,8.485672648637478e-16,4.4873568709838195e-13,0.004487528543344086,1.2557536953145797e-14,0.004487528543344088
373,7.366718643252977e-15,2.9923821544024845e-13,1.113430292179767e-15,3.172905746177305e-13,0.006565591543945175,1.6071909717869645e-14,0.006565591543945178
374,0.04475164339890171,3.777099875489014e-11,5.813118697848534e-24,1.8624159135651941e-06,5.944231982336194e-06,1.6550855077825448e-19,5.944231982336194e-06
375,9.630975480748582e-15,3.087568138596726e-13,9.05245343900479e-16,3.305043476430187e-13,0.004337041146219698,1.7716843486127584e-14,0.004337041146219701
376,1.2040477567522236e-16,6.519883437239094e-07,2.300796876948782e-17,6.519886009208954e-07,0.025432196647854937,2.1847866513210936e-14,0.025432196647854937
377,8.078523467140857e-15,3.5931432850495685e-13,1.137452940419419e-15,3.797309475603705e-13,0.005496463801504036,1.453076829549561e-14,0.0054964638015040385
378,0.0010354558350352864,3.0127729228589376e-06,3.0460032679033704e-22,3.0128370689281245e-06,0.012331170816610362,2.0116626853659024e-09,0.012331170816610362
379,0.003843923125749643,2.784327914753203e-07,5.737649491160561e-26,2.786228368243602e-07,0.0227832855630866,1.185084157940978e-20,0.0227832855630866
380,6.130616563811179e-05,4.568575236808828e-13,3.6603819694551765e-30,9.318903118161854e-12,0.004598677773004406,4.0377441194246874e-10,0.004598677773004418
381,7.807858634476993e-15,2.529337559812057e-13,8.450774641658091e-16,2.7119356372732667e-13,0.008339033507655266,2.0486514873526256e-14,0.008339033507655268
382,7.340837159572162e-15,4.101538056141354e-13,1.0033582942745553e-15,4.374678312730271e-13,0.0046142753184144755,1.3872154484143106e-14,0.004614275318414478
383,8.097456094113243e-15,2.3487405853118284e-13,8.199576635882629e-16,2.513677420941222e-13,0.009733751023698773,2.2346012960370312e-14,0.009733751023698774
384,1.0012685288941862e-14,0.004581332822430396,1.527226039097506e-14,0.0045813328224303985,3.534183070377625e-13,7.723370603726686e-16,3.810267535040772e-13
386,7.027142219262862e-15,2.369258528273188e-13,7.313964355930252e-16,2.550011666786323e-13,0.013862234136241863,2.113650167762138e-14,0.013862234136241864
387,5.7991008998130665e-15,1.7908361205056435e-13,7.4867721452397705e-16,1.9509698205859825e-13,0.013486666097883192,2.385109774202385e-14,0.013486666097883196
388,0.0006516600195406274,6.36211182821285e-26,4.3919050561419634e-17,9.690471882363789e-23,0.012960305652481924,4.739762977248605e-16,0.013296340350378598
389,7.754257156643306e-15,2.5124672783612246e-13,8.355153902133054e-16,2.6841336989444355e-13,0.008940950804048758,2.2548691890020712e-14,0.00894095080404876
390,0.005082973850596787,2.884203022716164e-12,2.4511215990601937e-15,2.8842030237879654e-12,0.0175901211969547,1.8010628119863572e-14,0.01759012119696216
391,9.926461445367895e-15,3.3583903565367407e-13,8.429438091383239e-16,3.543546153321969e-13,0.004140583733992795,1.5395941104453907e-14,0.004140583733992798
393,4.654517616419785e-16,0.011776267912606416,1.560183230422832e-16,0.011776267912606416,1.9660037594225897e-05,4.869362541148772e-17,0.00016195325496023814
394,0.003595606515507509,1.5556842149152207e-12,4.3327689588763263e-19,1.103512958171506e-11,0.00028799141965684045,4.473920668429136e-15,0.00028799141965684045
395,8.107111282307854e-15,2.3820836998133147e-13,7.410101202270359e-16,2.5246473695491087e-13,0.015704583690358643,2.1409273314861797e-14,0.015704583690358646
396,0.004247875523972695,2.240825119432624e-07,2.445072280342229e-32,2.2412236870720034e-07,0.0191749719765856,1.5762229648826227e-18,0.019174971976594218
397,1.517739375965054e-14,1.4724866972111056e-13,1.4969861336719998e-15,1.6671685497222716e-13,0.00047759865996492166,2.4704382558680597e-14,0.0004775986599649283
398,7.819396269923097e-15,1.8924194600422484e-13,8.156515137653638e-16,2.035264890859316e-13,0.011155087489862135,2.3922883827318804e-14,0.011155087489862136
400,9.541074610051106e-15,2.7098786027918375e-13,6.668059053984053e-16,2.9199939801249075e-13,0.007793415004450062,1.6072192376091864e-14,0.007793415004450065
401,0.008625610421975835,4.789989006284596e-14,1.0600184926490457e-20,6.283000999314041e-14,0.02301616482533052,1.7689295962095837e-19,0.02301616482533052
402,0.0017400882126662393,0.0006285900096851538,3.8693267820198786e-17,0.0006285900096851538,8.481862349756111e-08,2.4598304271909358e-21,8.482961941666318e-08
403,7.272869318155158e-15,2.1603809056042366e-13,8.620937301714271e-16,2.319355952215536e-13,0.012618098229321525,2.4736832778236965e-14,0.012618098229321527
404,1.652505242889617e-15,2.641944179926924e-07,5.681236140999254e-19,2.8660981786835766e-07,0.0491020002464077,3.713364850162785e-18,0.0491020002464077
405,6.514830640426185e-15,0.013648415635229717,2.4226172236083106e-14,0.013648415635229718,2.6959580990618625e-13,8.410841603669496e-16,2.8905125864398785e-13
409,0.0034249668597858118,2.3522908625785125e-14,5.856114851642282e-15,9.064344159533203e-14,0.00024283148597690178,7.744997747164431e-13,0.00024283148597690178
